ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-43176,Source2,3,2016-06-22 01:34:39,2016-06-22 02:34:39,34.031078,-118.433388,,,0.0,Lane blocked due to accident on I-10 Eastbound at Exits 3A 3B I-405.,I-405 N,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-06-22 01:51:00,64.9,,90.0,29.92,6.0,SW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-43182,Source2,2,2016-06-22 02:27:58,2016-06-22 03:27:58,34.128654,-118.34703799999998,,,0.0,Lane blocked due to accident on US-101 Southbound at Exits 11 11B Cahuenga Blvd.,Barham Blvd,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,2016-06-22 02:53:00,72.0,,68.0,29.88,10.0,ESE,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-43183,Source2,3,2016-06-22 02:24:42,2016-06-22 03:24:42,34.037216,-118.284004,,,0.0,Two lanes blocked due to accident and vehicles spun around on I-10 Westbound at Exit 13A 20th St.,S Hoover St,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-06-22 02:47:00,64.9,,93.0,29.91,4.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-43184,Source2,3,2016-06-22 02:04:59,2016-06-22 03:04:59,34.018448,-118.280075,,,0.0,Lane blocked due to accident on I-110 Southbound at Exit 20B Exposition Blvd.,I-110 S,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-06-22 01:47:00,66.0,,90.0,29.91,6.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-43185,Source2,3,2016-06-22 02:22:11,2016-06-22 03:22:11,34.14043,-118.277199,,,0.0,Lane blocked due to accident and vehicles spun around on I-5 Southbound at Exit 142 Colorado Street Freeway Ext.,I-5 N,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-06-22 02:47:00,64.9,,93.0,29.91,4.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-43190,Source2,3,2016-06-22 04:55:27,2016-06-22 05:55:27,34.056419,-118.214287,,,0.0,Slow lane blocked due to accident on I-5 I-10 Southbound at Exit 135C San Bernardino Fwy.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-06-22 04:47:00,64.9,,93.0,29.91,5.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-43191,Source2,3,2016-06-22 04:41:03,2016-06-22 05:41:03,34.054207,-118.20320900000002,,,0.0,Slow lane blocked and right hand shoulder blocked due to accident on I-10 Eastbound at Exit 19C San Bernardino Fwy.,I-10 E,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-06-22 04:47:00,64.9,,93.0,29.91,5.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-43195,Source2,2,2016-06-22 06:10:45,2016-06-22 07:02:00,33.946922,-118.295914,,,0.0,Accident on Budlong Ave both ways around 98th St.,W 98th St,Los Angeles,Los Angeles,CA,90044-3213,US,US/Pacific,KHHR,2016-06-22 05:53:00,64.0,,90.0,29.94,5.0,South,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43196,Source2,2,2016-06-22 06:09:16,2016-06-22 06:51:00,34.031418,-118.150566,,,0.0,Accident on Via San Delarro St both ways at Hillview Ave.,Via San Delarro St,Los Angeles,Los Angeles,CA,90022-2112,US,US/Pacific,KCQT,2016-06-22 06:02:00,64.9,,93.0,29.93,4.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-43198,Source2,2,2016-06-22 07:01:11,2016-06-22 07:41:00,34.026897,-118.165443,,,0.0,Accident on 6th St both ways at Arizona Ave.,S Arizona Ave,Los Angeles,Los Angeles,CA,90022-1809,US,US/Pacific,KCQT,2016-06-22 06:47:00,64.9,,90.0,29.93,3.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-43202,Source2,3,2016-06-22 07:48:21,2016-06-22 08:18:21,33.989155,-118.280807,,,0.0,Lane blocked on exit ramp due to accident on I-110 Southbound at Exit 18B Slauson Ave.,I-110 S,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2016-06-22 07:53:00,66.0,,84.0,29.96,4.0,SSE,3.5,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43206,Source2,2,2016-06-22 08:39:13,2016-06-22 09:37:00,34.113476,-118.176201,,,0.0,#3 lane blocked and right hand shoulder blocked due to accident on CA-110 Northbound at Exit 30 Bridewell St. Oil on road.,Pasadena Fwy S,Los Angeles,Los Angeles,CA,90042,US,US/Pacific,KCQT,2016-06-22 08:47:00,73.0,,71.0,29.95,4.0,Calm,,,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43207,Source2,2,2016-06-22 08:36:20,2016-06-22 09:18:00,34.03038,-118.148857,,,0.0,Accident on Via San Delarro St both ways between Hillview Ave and Margaret Ave.,Via San Delarro St,Los Angeles,Los Angeles,CA,90022-2114,US,US/Pacific,KCQT,2016-06-22 08:47:00,73.0,,71.0,29.95,4.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-43214,Source2,3,2016-06-22 09:28:25,2016-06-22 10:12:00,34.028667,-118.229248,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound before Exits 16A 16B CA-60.,I-10 W,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,2016-06-22 09:47:00,75.0,,62.0,29.94,5.0,Calm,,,Haze,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43219,Source2,3,2016-06-22 10:01:15,2016-06-22 10:40:00,33.92889,-118.291588,,,0.0,Left hand shoulder blocked due to accident on I-105 Westbound before Exit 7A Vermont Ave.,I-105 W,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,2016-06-22 09:53:00,73.0,,61.0,29.95,8.0,Calm,,,Clear,False,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-43220,Source2,3,2016-06-22 10:00:55,2016-06-22 10:42:00,34.050564,-118.214096,,,0.0,Accident on I-5 I-10 Southbound at Exit 135C San Bernardino Fwy.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-06-22 09:47:00,75.0,,62.0,29.94,5.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43238,Source2,3,2016-06-22 10:44:22,2016-06-22 11:29:22,34.027187,-118.209587,,,0.0,Right hand shoulder blocked due to accident on I-5 Northbound at Exits 134A 134B CA-60.,I-5 N,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2016-06-22 10:47:00,80.1,,50.0,29.93,9.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43243,Source2,3,2016-06-22 10:58:17,2016-06-22 11:43:17,34.096596000000005,-118.476944,,,0.0,Accident now on the shoulder on I-405 Northbound before Exit 59 Sepulveda Blvd.,I-405 N,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,2016-06-22 10:51:00,71.1,,70.0,29.96,7.0,SW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43258,Source2,2,2016-06-22 11:19:28,2016-06-22 11:49:28,33.906406,-118.265312,,,0.0,Accident on 138th St near Avalon Blvd.,Avalon Blvd,Los Angeles,Los Angeles,CA,90061-2609,US,US/Pacific,KHHR,2016-06-22 10:53:00,75.0,,62.0,29.95,8.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43271,Source2,3,2016-06-22 11:47:28,2016-06-22 12:29:00,33.928825,-118.29126,,,0.0,Right hand shoulder blocked due to accident on I-105 Westbound after Exit 7A Vermont Ave.,I-105 W,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,2016-06-22 11:53:00,75.9,,58.0,29.95,10.0,WSW,8.1,,Clear,False,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-43272,Source2,3,2016-06-22 11:45:09,2016-06-22 12:20:00,33.928940000000004,-118.280708,,,0.0,Right hand shoulder blocked due to accident on I-105 Westbound at Exits 7A 7B I-110.,I-105 W,Los Angeles,Los Angeles,CA,90061,US,US/Pacific,KHHR,2016-06-22 11:53:00,75.9,,58.0,29.95,10.0,WSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43273,Source2,2,2016-06-22 11:48:32,2016-06-22 12:26:00,34.04797,-118.266563,,,0.0,Left hand shoulder blocked due to accident on CA-110 Southbound at Exit 22B James M Wood Blvd.,CA-110 S,Los Angeles,Los Angeles,CA,90017,US,US/Pacific,KCQT,2016-06-22 11:47:00,82.9,,47.0,29.92,9.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43274,Source2,2,2016-06-22 11:41:24,2016-06-22 12:11:24,34.033283000000004,-118.181114,,,0.0,Right hand shoulder blocked due to accident on CA-60 Westbound at Exit 3A Gage Ave.,E 3rd St,Los Angeles,Los Angeles,CA,90063,US,US/Pacific,KCQT,2016-06-22 11:47:00,82.9,,47.0,29.92,9.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43294,Source2,3,2016-06-22 12:41:57,2016-06-22 13:24:00,34.028313,-118.449326,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound at Exits 2B 2C Bundy Dr.,I-10 W,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-06-22 12:51:00,73.0,,66.0,29.95,8.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43297,Source2,3,2016-06-22 12:58:39,2016-06-22 13:39:00,34.011074,-118.280754,,,0.0,Accident on I-110 Northbound at Exit 20A Martin Luther King Jr Blvd.,Harbor Fwy N,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,2016-06-22 12:47:00,81.0,,52.0,29.92,8.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43303,Source2,2,2016-06-22 13:15:05,2016-06-22 14:15:05,34.107834000000004,-118.33078,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound near Exits 9A 9B Cahuenga Blvd.,US-101 S,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,2016-06-22 12:53:00,87.1,,27.0,29.93,10.0,South,11.5,,Clear,False,False,False,False,True,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-43306,Source2,3,2016-06-22 13:28:16,2016-06-22 14:28:16,34.039093,-118.439758,,,0.0,Two lanes blocked and right hand shoulder blocked due to accident on I-405 Southbound near Exit 54 Sawtelle Blvd.,I-405 N,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-06-22 13:51:00,73.9,,64.0,29.94,10.0,WSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43307,Source2,3,2016-06-22 13:29:41,2016-06-22 14:14:41,34.025005,-118.428619,,,0.0,Right hand shoulder blocked due to accident on I-405 Southbound near Exits 53 53A 53B I-10.,San Diego Fwy N,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-06-22 13:51:00,73.9,,64.0,29.94,10.0,WSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43314,Source2,3,2016-06-22 13:52:33,2016-06-22 14:37:33,34.039093,-118.439758,,,0.0,Accident on I-405 Southbound near Exit 54 Sawtelle Blvd.,I-405 N,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-06-22 13:51:00,73.9,,64.0,29.94,10.0,WSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43316,Source2,2,2016-06-22 14:02:21,2016-06-22 15:02:21,34.098068,-118.314629,,,0.0,Accident on US-101 Northbound before Exit 8A Sunset Blvd. On the median.,Hollywood Fwy S,Los Angeles,Los Angeles,CA,90028,US,US/Pacific,KCQT,2016-06-22 13:47:00,80.1,,52.0,29.92,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43328,Source2,3,2016-06-22 14:45:31,2016-06-22 15:45:31,34.039093,-118.439758,,,0.0,Right hand shoulder blocked due to accident on I-405 Southbound near Exit 54 Sawtelle Blvd.,I-405 N,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-06-22 14:51:00,73.0,,66.0,29.93,10.0,SW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43337,Source2,2,2016-06-22 15:08:20,2016-06-22 16:08:20,33.929668,-118.225639,,,0.0,Accident on Alameda St near CA-90 Imperial Hwy.,S Alameda St,Los Angeles,Los Angeles,CA,90059,US,US/Pacific,KHHR,2016-06-22 14:53:00,78.1,,54.0,29.93,10.0,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-43351,Source2,3,2016-06-22 16:01:28,2016-06-22 17:01:28,33.978611,-118.127716,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound near Exit 126B Gage Ave.,Santa Ana Fwy S,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2016-06-22 15:47:00,80.1,,50.0,29.9,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43356,Source2,3,2016-06-22 16:12:16,2016-06-22 17:12:16,34.036465,-118.220535,,,0.0,One lane blocked due to accident on I-5 I-10 Southbound near Exits 134A 134B 134C US-101.,Whittier Blvd,Los Angeles,Los Angeles,CA,90023-1250,US,US/Pacific,KCQT,2016-06-22 15:47:00,80.1,,50.0,29.9,10.0,Variable,3.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43363,Source2,3,2016-06-22 17:00:45,2016-06-22 18:00:45,33.947437,-118.279312,,,0.0,Right hand shoulder blocked due to accident on I-110 Northbound near Exit 15 Century Blvd.,Harbor Fwy N,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2016-06-22 16:53:00,73.9,,64.0,29.92,10.0,West,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-43369,Source2,2,2016-06-22 17:05:02,2016-06-22 18:05:02,34.020367,-118.166275,,,0.0,Accident on Kern Ave near Verona St.,S Kern Ave,Los Angeles,Los Angeles,CA,90022-3014,US,US/Pacific,KCQT,2016-06-22 16:47:00,77.0,,58.0,29.9,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-43374,Source2,3,2016-06-22 17:15:58,2016-06-22 18:15:58,34.037754,-118.281456,,,0.0,Accident on I-10 Westbound near Exit 13A 20th St.,I-10 W,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,2016-06-22 16:47:00,77.0,,58.0,29.9,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43375,Source2,2,2016-06-22 17:22:38,2016-06-22 18:22:38,34.054077,-118.237862,,,0.0,Accident on US-101 Northbound near Exit 2C Alameda St.,N Alameda St,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-06-22 17:47:00,75.9,,60.0,29.9,10.0,West,5.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43380,Source2,2,2016-06-22 17:32:03,2016-06-22 18:32:03,34.039997,-118.291573,,,0.0,Accident on Washington Blvd near Vermont Ave.,W Washington Blvd,Los Angeles,Los Angeles,CA,90007-1259,US,US/Pacific,KCQT,2016-06-22 17:47:00,75.9,,60.0,29.9,10.0,West,5.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-43381,Source2,2,2016-06-22 17:26:49,2016-06-22 18:26:49,34.052734,-118.226585,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound near Exits 1C 1D 1E San Bernardino Fwy.,N Mission Rd,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2016-06-22 17:47:00,75.9,,60.0,29.9,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-43386,Source2,2,2016-06-22 17:40:17,2016-06-22 18:40:17,34.054077,-118.237862,,,0.0,Accident on US-101 Northbound near Exit 2C Alameda St.,N Alameda St,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-06-22 17:47:00,75.9,,60.0,29.9,10.0,West,5.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43387,Source2,3,2016-06-22 17:38:01,2016-06-22 18:38:01,34.03553400000001,-118.169891,,,0.0,Right hand shoulder blocked due to accident on I-710 Southbound near Exits 20A 20B 20C CA-60. On the median.,Pomona Fwy E,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,2016-06-22 17:47:00,75.9,,60.0,29.9,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43391,Source2,3,2016-06-22 18:00:06,2016-06-22 19:00:06,34.025478,-118.205711,,,0.0,Left hand shoulder blocked due to accident on I-5 Northbound near Exit 133 US-101.,US-101 N,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2016-06-22 17:47:00,75.9,,60.0,29.9,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43401,Source2,2,2016-06-22 18:39:43,2016-06-22 19:39:43,34.074913,-118.273315,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound near Exit 5A London St.,CA-2 W,Los Angeles,Los Angeles,CA,90026,US,US/Pacific,KCQT,2016-06-22 18:47:00,72.0,,68.0,29.91,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-43405,Source2,2,2016-06-22 18:46:19,2016-06-22 19:46:19,33.91333,-118.282715,,,0.0,Accident on Figueroa St near 131st St.,S Figueroa St,Los Angeles,Los Angeles,CA,90061-1145,US,US/Pacific,KHHR,2016-06-22 18:53:00,70.0,,73.0,29.92,10.0,West,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43414,Source2,2,2016-06-22 19:25:18,2016-06-22 20:10:18,34.045914,-118.176445,,,0.0,Accident on Blanchard St near Gifford Ave.,Gifford Ave,Los Angeles,Los Angeles,CA,90063-1314,US,US/Pacific,KCQT,2016-06-22 19:47:00,68.0,,78.0,29.91,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43415,Source2,2,2016-06-22 19:32:43,2016-06-22 20:32:43,34.033134000000004,-118.145157,,,0.0,Shoulder blocked on exit ramp due to accident on CA-60 Eastbound near Exits 4 6A Atlantic Blvd.,Pomona Fwy E,Los Angeles,Los Angeles,CA,90022,US,US/Pacific,KCQT,2016-06-22 19:47:00,68.0,,78.0,29.91,10.0,Variable,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43418,Source2,2,2016-06-22 19:42:16,2016-06-22 20:42:16,34.155415000000005,-118.289116,,,0.0,Two lanes blocked due to accident on CA-134 Westbound near Exit 5B I-5.,CA-134 W,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-06-22 19:47:00,68.0,,78.0,29.91,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43419,Source2,2,2016-06-22 19:36:52,2016-06-22 20:36:52,34.054077,-118.237862,,,0.0,Right hand shoulder blocked and middle lane blocked due to accident on US-101 Southbound near Exit 2C Alameda St.,N Alameda St,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-06-22 19:47:00,68.0,,78.0,29.91,10.0,Variable,3.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43420,Source2,3,2016-06-22 19:39:47,2016-06-22 20:39:47,34.018963,-118.178658,,,0.0,Right hand shoulder blocked due to accident on I-5 Southbound near Exit 131A Telegraph Rd.,E Olympic Blvd,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2016-06-22 19:47:00,68.0,,78.0,29.91,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43427,Source2,2,2016-06-22 20:11:55,2016-06-22 20:56:55,34.0312,-118.16298700000002,,,0.0,Accident on Kern Ave near 4th St.,E 4th St,Los Angeles,Los Angeles,CA,90022-1846,US,US/Pacific,KCQT,2016-06-22 19:47:00,68.0,,78.0,29.91,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-43435,Source2,2,2016-06-22 20:21:23,2016-06-22 21:06:23,33.95092,-118.296562,,,0.0,Accident on 94th St in Inglewood.,W 94th St,Los Angeles,Los Angeles,CA,90044-1916,US,US/Pacific,KHHR,2016-06-22 20:23:00,66.9,,79.0,29.93,10.0,West,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-43436,Source2,2,2016-06-22 20:08:23,2016-06-22 21:08:23,34.056828,-118.207832,,,0.0,Accident on Marengo St Westbound at Cummings St.,Marengo St,Los Angeles,Los Angeles,CA,90033-1370,US,US/Pacific,KCQT,2016-06-22 19:47:00,68.0,,78.0,29.91,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-43441,Source2,3,2016-06-22 20:31:34,2016-06-22 21:16:34,34.031322,-118.433723,,,0.0,Accident on I-405 Southbound near Exits 53 53A 53B I-10.,I-10 W,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-06-22 20:51:00,63.0,,87.0,29.94,10.0,SSW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-43442,Source2,3,2016-06-22 20:26:22,2016-06-22 21:11:22,34.030846000000004,-118.391144,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound near Exit 6 Robertson Pl.,S Robertson Blvd,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-06-22 20:51:00,63.0,,87.0,29.94,10.0,SSW,4.6,,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
